Store Number,Profile Key,Phone,Address,Lat,Lng,Store Hours,Pharmacy Hours,Clinic Hours,Services
9024,walgreens-5-w-irving-park-rd-bensenville-il-60106,(630) 350-1178,"5 W Irving Park Rd,Bensenville, IL 60106",41.961266,-87.940094,M F: 7:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
9025,walgreens-5990-townsend-rd-jacksonville-fl-32244,(904) 771-1987,"5990 Townsend Rd,Jacksonville, FL 32244",30.218382,-81.735884,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
9026,walgreens-105-julington-plaza-dr-jacksonville-fl-32259,(904) 287-5656,"105 Julington Plaza Dr,Jacksonville, FL 32259",30.1158598,-81.5921065,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
9028,walgreens-6700-ritchie--hwy-glen-burnie-md-21061,(443) 848-0245,"6700 Ritchie  Hwy,Glen Burnie, MD 21061",39.1933999,-76.614358,Open 24 Hours,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Cafe W: coffee, baked goods and more, Online ordering, Film roll processing"
9029,walgreens-6416-tampa-blvd-reseda-ca-91335,(818) 776-9014,"6416 Tampa Blvd,Reseda, CA 91335",34.186699,-118.5534671,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Film roll processing"
9030,walgreens-101--drummond-ave-ridgecrest-ca-93555,(760) 384-2358,"101  Drummond Ave,Ridgecrest, CA 93555",35.6369264,-117.6700273,M F: 7:00AM-10:00PM Sat: 7:00AM-10:00PM Sun: 7:00AM-10:00PM,M  F: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Film roll processing"
9031,walgreens-3851-----4th-st-north-st-petersburg-fl-33703,(727) 822-6896,"3851     4th St North,St Petersburg, FL 33703",27.8075065,-82.6383937,Open 24 Hours,Open 24 Hours,Mon: 8:00AM-7:30PM Tue: 8:00AM-7:30PM Wed: 8:00AM-5:30PM Thu: 8:00AM-5:30PM Fri: 8:00AM-7:30PM Sat: 9:30AM-5:00PM Sun: 9:30AM-5:00PM,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations in Take Care Clinic, Online ordering, Redbox DVD rental, Film roll processing"
9032,walgreens-25-high-street-waldorf-md-20602,(301) 932-9826,"25 High Street,Waldorf, MD 20602",38.602321,-76.904329,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Cafe W: coffee, baked goods and more, Online ordering, Film roll processing"
9033,walgreens-7516-s-cass-ave-ste-1-darien-il-60561,(630) 964-4242,"7516 S Cass Ave Ste 1,Darien, IL 60561",41.749843,-87.975031,Open 24 Hours,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing"
9034,walgreens-6603-wadsworth--blvd-arvada-co-80003,(720) 214-5117,"6603 Wadsworth  Blvd,Arvada, CO 80003",39.8137223,-105.0809936,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations, Online ordering, Film roll processing, Shingles Vaccine"
9037,walgreens-419-n-16th-avenue-laurel-ms-39440,(601) 425-5808,"419 N 16th Avenue,Laurel, MS 39440",31.6935774,-89.1466884,M F: 7:00AM-10:00PM Sat: 7:00AM-10:00PM Sun: 7:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
9038,walgreens-4001-w-irving-park-rd-chicago-il-60641,(773) 685-3527,"4001 W Irving Park Rd,Chicago, IL 60641",41.953313,-87.728041,M F: 7:00AM-12:00AM Sat: 7:00AM-12:00AM Sun: 7:00AM-12:00AM,M  F: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM,,"Digital photo pickup, Printer cartridge refills, Online ordering, Film roll processing"
9040,walgreens-2315-w-washington-st-stephenville-tx-76401,(254) 965-2587,"2315 W Washington St,Stephenville, TX 76401",32.2081331,-98.2288952,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-8:00PM Sat: 8:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
9041,walgreens-1701-9th-street-wichita-falls-tx-76301,(940) 723-7979,"1701 9Th Street,Wichita Falls, TX 76301",33.9036764,-98.5036641,Open 24 Hours,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
9042,walgreens-932-lila-st-milford-oh-45150,(513) 831-5591,"932 Lila St,Milford, OH 45150",39.174066,-84.279227,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing, Shingles Vaccine"
9043,walgreens-1701-william-flynn-hwy-glenshaw-pa-15116,(412) 492-7902,"1701 William Flynn Hwy,Glenshaw, PA 15116",40.5387383,-79.963291,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Cafe W: coffee, baked goods and more, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
9044,walgreens-4860-donald-ross-rd-palm-beach-gardens-fl-33418,(561) 598-5990,"4860 Donald Ross Rd,Palm Beach Gardens, FL 33418",26.8829297,-80.1107188,M F: 7:00AM-10:00PM Sat: 7:00AM-10:00PM Sun: 7:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 8:00AM-6:00PM Sun: 9:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Film roll processing"
9046,walgreens-1460-lee-hwy-bristol-va-24201,(276) 642-0738,"1460 Lee Hwy,Bristol, VA 24201",36.6143061,-82.1726959,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 9:00AM-9:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Film roll processing, Shingles Vaccine"
9047,walgreens-1000-park-ave-west-mansfield-oh-44902,(419) 529-3790,"1000 Park Ave West,Mansfield, OH 44902",40.759459,-82.551957,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
9048,walgreens-2595-e-bidwell-st-folsom-ca-95630,(916) 817-6533,"2595 E Bidwell St,Folsom, CA 95630",38.6585457,-121.1290086,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Film roll processing"
9049,walgreens-1911-n-broadway--street-pittsburg-ks-66762,(620) 231-1486,"1911 N Broadway  Street,Pittsburg, KS 66762",37.4248626,-94.7048784,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Film roll processing"
9050,walgreens-253-e-foothill-blvd-arcadia-ca-91006,(626) 256-3536,"253 E Foothill Blvd,Arcadia, CA 91006",34.1511811,-118.0232591,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Film roll processing"
9057,walgreens-18433-n-19th-avenue-phoenix-az-85023,(623) 582-9894,"18433 N 19Th Avenue,Phoenix, AZ 85023",33.6538535,-112.0991749,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Film roll processing"
9059,walgreens-4001-w-algonquin-rd-algonquin-il-60102,(224) 569-2582,"4001 W Algonquin Rd,Algonquin, IL 60102",42.175163,-88.369679,M F: 7:00AM-10:00PM Sat: 7:00AM-10:00PM Sun: 7:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing"
906,walgreens-carr-%233%2c-edf-477-south-humacao-pr-00791,(787) 852-1330,"Carr #3, EDF 477, 477 Carr. #3,South Humacao, PR 00791",18.1496828,-65.8273847,M F: 7:00AM-10:00PM Sat: 7:00AM-10:00PM Sun: 7:00AM-10:00PM,M  F: 7:00AM-10:00PM Sat: 7:00AM-10:00PM Sun: 7:00AM-10:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
9062,walgreens-2501-61st--street-galveston-tx-77551,(409) 744-8152,"2501 61st  Street,Galveston, TX 77551",29.274722,-94.831621,Open 24 Hours,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
9063,walgreens-134-royal-st-new-orleans-la-70130,(504) 525-2180,"134 Royal St,New Orleans, LA 70130",29.9536762,-90.0685822,M F: 7:00AM-10:00PM Sat: 7:00AM-10:00PM Sun: 7:00AM-10:00PM,,,"Digital photo pickup, Online ordering, Film roll processing"
9064,walgreens-806-nissan-drive-smyrna-tn-37167,(615) 355-7546,"806 Nissan Drive,Smyrna, TN 37167",35.9726416,-86.4935257,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 9:00AM-9:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer Only), Online ordering, Redbox DVD rental, Film roll processing"
9065,walgreens-401-w-5th-street---w-northfield-mn-55057,(507) 645-9658,"401 W 5Th Street - W,Northfield, MN 55057",44.45458,-93.165805,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
9066,walgreens-3201-e-layton-ave-cudahy-wi-53110,(414) 481-8220,"3201 E Layton Ave,Cudahy, WI 53110",42.9589783,-87.8699432,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing"
9067,walgreens-701-e-20th-farmington-nm-87401,(505) 326-3342,"701 E 20Th,Farmington, NM 87401",36.74779,-108.197279,Open 24 Hours,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Full Liquor department, Immunizations, Online ordering, Medication Compounding, Film roll processing, Shingles Vaccine"
9071,walgreens-49-washington-ave-north-haven-ct-06473,(203) 239-4428,"49 Washington Ave,North Haven, CT 06473",41.3915972,-72.8592526,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing"
9073,walgreens-20200--van-aken-blvd-shaker-heights-oh-44122,(216) 751-4521,"20200  Van Aken Blvd,Shaker Heights, OH 44122",41.465283,-81.538416,M F: 7:00AM-11:00PM Sat: 7:00AM-11:00PM Sun: 7:00AM-11:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Immunizations, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
9074,walgreens-1000-n-avalon-park-blvd-orlando-fl-32828,(407) 736-8045,"1000 N Avalon Park Blvd,Orlando, FL 32828",28.5274312,-81.1496979,M F: 7:00AM-10:00PM Sat: 7:00AM-10:00PM Sun: 7:00AM-10:00PM,M  F: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing"
9075,walgreens-701-e-nolana-st-mcallen-tx-78504,(956) 631-6685,"701 E Nolana St,McAllen, TX 78504",26.23834,-98.220375,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 9:00AM-9:00PM,M  F: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Film roll processing"
9076,walgreens-2301-n-shary-road-mission-tx-78574,(956) 585-7743,"2301 N Shary Road,Mission, TX 78574",26.2286407,-98.2828104,M F: 7:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 9:00AM-9:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Film roll processing"
9077,walgreens-3390-elm-rd--ne-warren-oh-44483,(330) 372-4622,"3390 Elm Rd  NE,Warren, OH 44483",41.265104,-80.782452,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
9078,walgreens-2319-york-rd-jamison-pa-18929,(215) 343-1488,"2319 York Rd,Jamison, PA 18929",40.2599336,-75.0867825,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing"
9079,walgreens-1615-n-saginaw-rd-midland-mi-48640,(989) 832-2491,"1615 N SAGINAW RD,Midland, MI 48640",43.6157443,-84.215371,M F: 7:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 9:00AM-9:00PM,M  F: 8:00AM-10:00PM Sat: 8:00AM-6:00PM Sun: 9:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Film roll processing"
9080,walgreens-80925-us-highway-111-indio-ca-92201,(760) 347-8274,"80925 US Highway 111,Indio, CA 92201",33.7068299,-116.252001,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Film roll processing"
9082,walgreens-104-w-butler-rd-mauldin-sc-29662,(864) 297-0739,"104 W Butler Rd,Mauldin, SC 29662",34.7786113,-82.3104363,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Film roll processing, Shingles Vaccine"
9084,walgreens-3431-matthews-mint-hill-rd-matthews-nc-28105,(704) 844-8908,"3431 Matthews Mint Hill Rd,Matthews, NC 28105",35.137166,-80.683991,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Film roll processing"
9085,walgreens-1490-n-rochester-rd-rochester-mi-48307,(248) 601-1584,"1490 N Rochester Rd,Rochester, MI 48307",42.6951449,-83.13333,M F: 7:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Film roll processing"
9086,walgreens-2801-louisville-ave.-monroe-la-71201,(318) 387-6023,"2801 Louisville Ave.,Monroe, LA 71201",32.5245393,-92.0914575,Open 24 Hours,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Medication Compounding, Film roll processing"
9089,walgreens-19001-brookhurst-st-huntington-beach-ca-92646,(714) 593-1352,"19001 Brookhurst St,Huntington Beach, CA 92646",33.6864563,-117.9542886,Open 24 Hours,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Immunizations, Online ordering, Film roll processing, HIV Medication Support, Shingles Vaccine"
9090,walgreens-317-s-main-st-graham-nc-27253,(336) 222-6862,"317 s Main St,Graham, NC 27253",36.064054,-79.401062,M F: 7:00AM-10:00PM Sat: 7:00AM-10:00PM Sun: 7:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing"
9091,walgreens-5727-high-point-rd-greensboro-nc-27407,(336) 297-4788,"5727 High Point Rd,Greensboro, NC 27407",36.0148362,-79.8966522,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
9092,walgreens-70-gateway--blvd-rock-springs-wy-82901,(307) 382-2536,"70 Gateway  Blvd,Rock Springs, WY 82901",41.576665,-109.248909,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Immunizations, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
9093,walgreens-5195-n-hamilton-rd-columbus-oh-43230,(614) 476-0988,"5195 N Hamilton Rd,Columbus, OH 43230",40.062213,-82.863794,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Immunizations, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
9094,walgreens-1420-w.-oakland-av-austin-mn-55912,(507) 396-0197,"1420 W. Oakland Av,Austin, MN 55912",43.6666418,-92.9928066,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
9095,walgreens-125-18th-street-se-owatonna-mn-55060,(507) 451-8326,"125 18Th Street SE,Owatonna, MN 55060",44.0661759,-93.223968,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
9098,walgreens-2-us-hwy-27-s.-lake-placid-fl-33852,(863) 465-1178,"2 US Hwy 27 S.,Lake Placid, FL 33852",27.084264,-81.33366,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-8:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing"
910,walgreens-100-pierce-st-sioux-city-ia-51101,(712) 252-4669,"100 Pierce St,Sioux City, IA 51101",42.4904023,-96.4048575,Open 24 Hours,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Medication Compounding, Film roll processing, Shingles Vaccine"
9100,walgreens-2014-n-michigan-st-plymouth-in-46563,(574) 936-8388,"2014 N MICHIGAN ST,Plymouth, IN 46563",41.3588144,-86.3114662,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 9:00AM-9:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Immunizations, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
9101,walgreens-2505-whitney-ave-hamden-ct-06518,(203) 288-5217,"2505 Whitney Ave,Hamden, CT 06518",41.3878569,-72.899538,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing, Shingles Vaccine"
